Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
107662732,"Jan 19, 2014, 9:43:17 PM","01/19/2014 Palo Alto, CA",Ride,"",7365,40.25,,,false,,Seven Ti,activities/117673978.fit.gz,88.5,7.711,7365.0,5815.0,40249.8,14.3,,366.0,358.2,-0.8,165.6,19.4,0.0,,,100.0,62.0,,,,132.0,855.0,,22.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
108920286,"Jan 25, 2014, 6:54:57 PM",Woodside,Ride,,7395,40.37,,,false,,Seven Ti,activities/119031415.tcx.gz,88.5,7.711,7395.0,5618.0,40377.2,14.1,,379.0,369.6,3.2,165.6,20.6,0.0,,,111.0,64.0,,,,144.0,902.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
109256940,"Jan 26, 2014, 10:19:22 PM",Canada Rd,Ride,,10560,53.30,,,false,,Seven Ti,activities/119392494.tcx.gz,88.5,7.711,10560.0,7559.0,53307.6,14.3,,440.6,438.2,-0.6,157.6,21.6,0.0,,,101.0,61.0,,,,136.0,1144.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
110766164,"Jan 31, 2014, 11:23:16 PM",Flea St.,Ride,,4895,31.40,,,false,,Seven Ti,activities/121009713.tcx.gz,88.5,7.711,4895.0,4372.0,31403.8,10.6,,131.6,127.2,-2.6,51.0,18.6,0.0,,,80.0,62.0,,,,122.0,592.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
110766225,"Feb 1, 2014, 4:38:17 PM",OLH to Page Mill,Ride,,17732,55.14,,,false,,Seven Ti,activities/121009745.tcx.gz,88.5,7.711,17732.0,11263.0,55145.5,14.9,,944.6,961.6,-34.4,722.2,35.1,0.0,,,154.0,54.0,,,,106.0,1330.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
113544310,"Feb 12, 2014, 10:56:47 PM","02/12/2014 Mountain View, CA",Ride,,813,3.56,,,false,,Seven Ti,activities/124128271.tcx.gz,88.5,7.711,813.0,629.0,3568.9,7.9,,11.0,,-0.2,6.8,16.0,0.1,,,141.0,62.0,,,,87.0,61.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
113544415,"Feb 15, 2014, 8:49:22 PM","02/15/2014 Palo Alto, CA",Ride,,6558,33.27,,,false,,Seven Ti,activities/124128401.tcx.gz,88.5,7.711,6558.0,5579.0,33275.4,11.7,,269.8,271.8,-2.0,129.8,25.0,0.0,,,109.0,58.0,,,,101.0,625.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
115307019,"Feb 22, 2014, 6:42:13 PM",Alpine Rd,Ride,,13244,37.13,,,false,,Seven Ti,activities/126128421.tcx.gz,88.5,7.711,13244.0,6605.0,37131.8,14.1,,384.6,386.8,-12.8,340.6,34.6,0.0,,,,,,,,101.0,741.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
123088062,"Mar 15, 2014, 4:17:06 PM",Canada - Steve,Ride,,11016,56.35,,,false,,Seven Ti,activities/134758248.tcx.gz,88.5,7.711,11016.0,10310.0,56351.2,14.7,,489.8,486.8,12.8,175.8,24.0,0.0,,,,,,,,88.0,1014.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
123088133,"Mar 22, 2014, 11:22:51 PM",Menlo - Kris,Ride,,4986,14.41,,,false,,Seven Ti,activities/134758360.tcx.gz,88.5,7.711,4986.0,2691.0,14415.4,8.9,,48.8,40.0,10.2,38.8,48.3,0.1,,,72.0,47.0,,,,71.0,213.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
132023535,"Apr 19, 2014, 7:12:19 PM",Lunch Ride,Ride,,7922,41.21,,,false,,Seven Ti,activities/132023535.gpx,88.5,7.711,7922.0,6577.0,41211.4,14.7,,338.7,338.7,11.1,178.0,49.0,0.0,,,,,,,,142.0,1042.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
132427444,"Apr 20, 2014, 8:11:59 PM",Ponderosa Park,Ride,Ponderosa park,11576,42.21,,,false,,Seven Ti,activities/132427444.gpx,88.5,7.711,11576.0,6772.0,42215.8,9.8,,31.1,30.8,1.3,30.5,49.6,0.0,,,,,,,,104.0,789.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
134536879,"Mar 23, 2014, 9:02:56 PM","03/23/2014 Palo Alto, CA",Ride,,10679,40.15,,,false,,Seven Ti,activities/147213416.tcx.gz,88.5,7.711,10679.0,6299.0,40155.0,14.8,,366.2,363.2,-2.2,169.0,31.9,0.0,,,106.0,58.0,,,,118.0,828.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
134536909,"Apr 26, 2014, 2:30:07 PM",OLH - Tunitas Creek,Ride,,22827,94.46,,,false,,Seven Ti,activities/147213388.tcx.gz,88.5,7.711,22827.0,18926.0,94466.8,15.6,,2055.0,2055.2,11.1,654.4,34.1,0.0,,,230.0,52.0,,,,151.0,3188.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
137562849,"May 4, 2014, 6:55:43 PM",MTV-Woodside,Ride,,13841,60.21,,,false,,Seven Ti,activities/150536719.tcx.gz,88.5,7.711,13841.0,9681.0,60209.3,14.9,,455.6,449.6,-3.2,163.0,23.5,0.0,,,126.0,55.0,,,,107.0,1150.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
137565630,"Apr 30, 2014, 12:54:57 AM",Woodside,Ride,,410402,40.36,,,false,,Seven Ti,activities/150539728.tcx.gz,88.5,7.711,410402.0,6363.0,40368.0,15.3,,270.2,299.6,-31.4,127.8,29.7,-0.1,,,103.0,54.0,,,,105.0,746.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
147834886,"May 31, 2014, 5:35:08 PM","05/31/2014 Palo Alto, CA",Ride,,760,4.21,,,false,,Seven Ti,activities/161768582.tcx.gz,88.5,7.711,760.0,697.0,4217.3,7.8,,16.4,7.0,6.0,18.4,15.4,0.2,,,73.0,56.0,,,,89.0,69.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
147854530,"May 30, 2014, 3:29:04 PM","05/30/2014 Palo Alto, CA",Ride,,93948,25.40,,,false,,Seven Ti,activities/161790198.tcx.gz,88.5,7.711,93948.0,4621.0,25408.1,10.0,,85.6,85.2,-2.0,20.6,24.1,0.0,,,72.0,55.0,,,,72.0,372.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
147868464,"May 30, 2014, 12:30:41 AM","05/29/2014 Palo Alto, CA",Ride,,7167,27.35,,,false,,Seven Ti,activities/161805277.tcx.gz,88.5,7.711,7167.0,5125.0,27357.6,7.7,,83.2,83.6,20.2,52.2,40.0,0.0,,,69.0,49.0,,,,63.0,360.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
147868527,"May 30, 2014, 12:29:49 AM","05/29/2014 Palo Alto, CA",Ride,,34,0.15,,,false,,Seven Ti,activities/161805363.tcx.gz,88.5,7.711,34.0,34.0,156.3,6.0,,0.0,0.0,32.8,32.8,0.0,0.0,,,53.0,40.0,,,,62.0,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
150592913,"Jun 6, 2014, 10:40:23 PM",Page Mill / Woodside with Juliet,Ride,,8525,36.04,,,false,,Seven Ti,activities/164758773.tcx.gz,88.5,7.711,8525.0,6360.0,36042.4,12.3,,330.2,326.0,52.6,215.6,40.4,0.0,,,,,,,,96.0,681.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
151216955,"Jun 8, 2014, 2:02:32 PM",Tour de Cure 75K with Juliet,Ride,"",27469,85.46,,,false,,Seven Ti,activities/165436968.tcx.gz,88.5,7.711,27469.0,14585.0,85462.7,14.3,,791.4,797.6,39.8,200.0,32.3,0.0,,,101.0,53.0,,,,107.0,1742.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
152952793,"Jun 13, 2014, 1:03:00 AM",Westridge,Ride,,7445,35.24,,,false,,Seven Ti,activities/167302543.tcx.gz,88.5,7.711,7445.0,6301.0,35245.9,12.9,,393.8,395.6,5.2,204.8,31.0,0.0,,,98.0,53.0,,,,105.0,736.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
154885478,"Jun 16, 2014, 2:20:05 PM",Sierra to the Sea Day 2,Ride,,28519,120.19,,,false,,Seven Ti,activities/169381249.tcx.gz,88.5,7.711,28519.0,20106.0,120193.0,16.5,,747.0,,-8.0,488.4,45.7,-0.3,,,166.0,53.0,,,,87.0,1954.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
154885538,"Jun 15, 2014, 2:37:03 PM",Sierra to the Sea Day 1,Ride,,26887,126.39,,,false,,Seven Ti,activities/169381288.tcx.gz,88.5,7.711,26887.0,20046.0,126395.0,18.2,,1456.2,,185.8,2178.4,48.9,-1.4,,,194.0,54.0,,,,137.0,3066.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
155373177,"Jun 17, 2014, 2:24:57 PM",Sierra to the Sea Day 3,Ride,,22789,110.47,,,false,,Seven Ti,activities/169900726.tcx.gz,88.5,7.711,22789.0,17321.0,110473.0,15.4,,251.6,,8.6,86.0,25.6,0.0,,,125.0,56.0,,,,89.0,1726.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
155377139,"Jun 18, 2014, 1:45:26 PM",Sierra to the Sea Day 4,Ride,,27238,92.77,,,false,,Seven Ti,activities/169905000.tcx.gz,88.5,7.711,27238.0,17873.0,92772.6,16.2,,1694.9,,42.9,576.8,35.1,0.1,,,235.0,52.0,,,,148.0,2949.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
155856644,"Jun 19, 2014, 1:55:43 PM",Sierra to the Sea Day 5,Ride,,26954,102.51,,,false,,Seven Ti,activities/170423748.tcx.gz,88.5,7.711,26954.0,16375.0,102514.0,13.6,,787.6,,-5.6,293.4,38.2,-0.1,,,77.0,52.0,,,,105.0,1920.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
156028513,"Jun 20, 2014, 2:47:14 PM",Sierra to the Sea Day 6,Ride,,24460,91.60,,,false,,Seven Ti,activities/170608258.tcx.gz,88.5,7.711,24460.0,16419.0,91601.9,21.7,,1357.3,,1.0,339.1,38.1,0.0,,,91.0,51.0,,,,148.0,2711.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
156451886,"Jun 21, 2014, 2:26:14 PM",Sierra to the Sea Day 7,Ride,,16261,64.01,,,false,,Seven Ti,activities/171061024.tcx.gz,88.5,7.711,16261.0,13013.0,64018.3,19.4,,1013.6,,5.2,467.2,31.3,0.0,,,134.0,51.0,,,,101.0,1468.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
159785552,"Jun 29, 2014, 11:31:08 PM",Afternoon Ride,Ride,,8209,39.92,,,false,,Seven Ti,activities/159785552.gpx,88.5,7.711,8209.0,7061.0,39921.1,14.8,,336.1,336.0,11.1,178.4,49.8,0.0,,,,,,,,125.0,984.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
174571883,"Aug 2, 2014, 10:10:45 PM",Woodside - OLH,Ride,,6771,25.31,,,false,,Seven Ti,activities/190793298.tcx.gz,88.5,7.711,6771.0,5489.0,25313.4,14.6,,587.2,,14.6,529.6,28.6,0.5,,,87.0,56.0,,,,117.0,716.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
174571890,"Aug 1, 2014, 10:22:48 PM",Training Ride with Juliet - Woodside Loop,Ride,,85456,34.47,,,false,,Seven Ti,activities/190793300.tcx.gz,88.5,7.711,85456.0,6280.0,34476.8,14.6,,290.4,303.2,13.0,177.2,28.8,0.0,,,48.0,38.0,,,,90.0,631.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
174571908,"Jul 30, 2014, 12:53:11 AM",Work commute,Ride,,89775,33.84,,,false,,Seven Ti,activities/190793343.tcx.gz,88.5,7.711,89775.0,5553.0,33841.9,9.0,,87.8,77.6,-13.2,10.6,19.7,0.0,,,,,,,,82.0,505.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
174571918,"Jul 31, 2014, 4:33:40 PM",Work commute,Ride,,104828,54.96,,,false,,Seven Ti,activities/190793346.tcx.gz,88.5,7.711,104828.0,9413.0,54962.6,9.3,,172.0,155.8,-9.0,35.2,45.3,0.0,,,,,,,,80.0,845.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
174571959,"Jun 30, 2014, 2:48:19 PM",Work commute,Ride,,29678,34.23,,,false,,Seven Ti,activities/190793387.tcx.gz,88.5,7.711,29678.0,6052.0,34238.3,8.5,,99.8,133.4,7.4,49.4,43.4,-0.1,,,,,,,,70.0,473.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
174572389,"Aug 3, 2014, 12:03:51 AM","08/02/2014 Woodside, CA",Ride,,4451,14.05,,,false,,Seven Ti,activities/190793858.tcx.gz,88.5,7.711,4451.0,2262.0,14056.4,12.7,,115.6,,-32.8,161.4,14.0,-0.8,,,71.0,48.0,,,,67.0,170.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
175568929,"Aug 4, 2014, 4:04:39 PM",To the Sea with Juliet,Ride,"",11643,41.63,,,false,,Seven Ti,activities/192084235.tcx.gz,88.5,7.711,11643.0,8231.0,41635.1,14.5,,634.0,636.2,8.6,509.2,36.6,0.0,,,89.0,55.0,,,,107.0,978.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
181099948,"Aug 12, 2014, 3:39:26 PM","08/12/2014 Palo Alto, CA",Ride,,205603,39.60,,,false,,Seven Ti,activities/199508162.tcx.gz,88.5,7.711,205603.0,6837.0,39607.3,8.2,,151.8,129.4,-8.0,28.2,22.4,0.1,,,74.0,54.0,,,,76.0,581.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
182216302,"Aug 18, 2014, 4:57:16 PM",Commute,Ride,,24969,23.57,,,false,,Seven Ti,activities/200944629.tcx.gz,88.5,7.711,24969.0,3982.0,23570.2,9.5,,84.8,104.0,-8.2,37.8,35.9,-0.1,,,77.0,53.0,,,,82.0,363.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
182216335,"Aug 17, 2014, 10:04:08 PM",Woodside Loop,Ride,,9209,39.76,,,false,,Seven Ti,activities/200944634.tcx.gz,88.5,7.711,9209.0,6122.0,39759.4,15.3,,327.8,327.9,11.1,177.6,24.1,0.0,,,98.0,58.0,,,,119.0,812.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
184462402,"Aug 20, 2014, 4:52:55 PM","08/20/2014 Palo Alto, CA",Ride,,201342,41.22,,,false,,Seven Ti,activities/203678327.tcx.gz,88.5,7.711,201342.0,6575.0,41225.2,9.2,,151.4,164.2,-4.2,44.0,43.1,0.0,,,83.0,55.0,,,,84.0,615.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
184462431,"Aug 24, 2014, 12:49:41 AM","08/23/2014 Palo Alto, CA",Ride,,6144,32.47,,,false,,Seven Ti,activities/203678360.tcx.gz,88.5,7.711,6144.0,5087.0,32471.7,13.7,,272.6,269.4,28.0,171.0,19.4,0.0,,,84.0,57.0,,,,113.0,641.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
184978393,"Aug 24, 2014, 9:28:30 PM","08/24/2014 Palo Alto, CA",Ride,,9804,35.58,,,false,,Seven Ti,activities/204283393.tcx.gz,88.5,7.711,9804.0,6485.0,35581.0,12.4,,247.8,256.0,23.8,176.6,25.6,0.0,,,80.0,50.0,,,,85.0,613.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
189955370,"Sep 3, 2014, 4:30:24 PM","09/03/2014 Palo Alto, CA",Ride,,841,5.37,,,false,,Seven Ti,activities/210385286.tcx.gz,88.5,7.711,841.0,753.0,5377.5,8.4,,4.2,14.6,39.2,49.6,32.4,-0.2,,,68.0,57.0,,,,94.0,79.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
189955383,"Aug 25, 2014, 5:06:45 PM","08/25/2014 Palo Alto, CA",Ride,,716539,38.26,,,false,,Seven Ti,activities/210385291.tcx.gz,88.5,7.711,716539.0,6164.0,38260.4,11.4,,193.8,191.8,-2.6,64.8,27.8,0.0,,,80.0,54.0,,,,81.0,560.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
194022197,"Sep 13, 2014, 2:23:40 PM",Emerald Hills,Ride,,12663,59.07,,,false,,Seven Ti,activities/215243439.tcx.gz,88.5,7.711,12663.0,10530.0,59078.8,11.3,,653.2,652.8,15.0,251.8,21.8,0.0,,,101.0,54.0,,,,105.0,1229.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
194022255,"Sep 9, 2014, 11:45:20 PM","09/09/2014 Mountain View, California",Ride,,263540,28.03,,,false,,Seven Ti,activities/215243577.tcx.gz,88.5,7.711,263540.0,4678.0,28036.3,8.6,,101.0,120.8,-8.8,47.4,39.2,-0.1,,,78.0,51.0,,,,77.0,399.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
194022315,"Sep 9, 2014, 4:54:05 PM","09/09/2014 Palo Alto, CA",Ride,,807,5.25,,,false,,Seven Ti,activities/215243671.tcx.gz,88.5,7.711,807.0,807.0,5254.7,7.9,,0.0,,-10.6,0.0,0.0,-0.2,,,69.0,58.0,,,,82.0,73.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
194022396,"Sep 4, 2014, 11:03:03 PM","09/04/2014 Mountain View, California",Ride,,409847,28.43,,,false,,Seven Ti,activities/215243750.tcx.gz,88.5,7.711,409847.0,4626.0,28429.3,8.0,,79.0,,-6.6,36.0,27.6,-0.1,,,68.0,53.0,,,,81.0,416.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
194727167,"Sep 14, 2014, 6:44:42 PM","09/14/2014 Palo Alto, CA",Ride,,10256,48.57,,,false,,Seven Ti,activities/216115156.tcx.gz,88.5,7.711,10256.0,7608.0,48574.6,12.9,,367.0,370.8,30.8,192.4,43.5,0.0,,,97.0,60.0,,,,109.0,925.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
195109249,"Sep 15, 2014, 4:39:23 PM",Commute,Ride,,28889,17.85,,,false,,Seven Ti,activities/216561679.tcx.gz,88.5,7.711,28889.0,2723.0,17853.5,8.9,,42.0,55.6,3.4,18.4,15.0,-0.1,,,80.0,54.0,,,,92.0,278.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
196838407,"Sep 16, 2014, 4:13:42 PM","09/16/2014 Palo Alto, CA",Ride,,261320,6.33,,,false,,Seven Ti,activities/218582109.tcx.gz,88.5,7.711,261320.0,984.0,6329.5,8.0,,18.6,38.0,-3.8,19.0,26.4,-0.3,,,75.0,55.0,,,,86.0,94.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
196838412,"Sep 19, 2014, 11:39:03 PM","09/19/2014 Mountain View, California",Ride,,13154,22.75,,,false,,Seven Ti,activities/218582111.tcx.gz,88.5,7.711,13154.0,3815.0,22751.5,19.7,,77.6,88.4,6.4,36.2,29.3,0.0,,,86.0,57.0,,,,86.0,367.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
197157976,"Sep 20, 2014, 2:29:13 PM",Kings Mountain,Ride,,14835,69.20,,,false,,Seven Ti,activities/218957605.tcx.gz,88.5,7.711,14835.0,12396.0,69203.4,15.1,,1005.6,1001.2,16.8,702.6,26.1,0.0,,,88.0,56.0,,,,114.0,1572.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
199532578,"Sep 22, 2014, 12:38:33 AM","09/21/2014 Palo Alto, CA",Ride,,4386,16.70,,,false,,Seven Ti,activities/221767930.tcx.gz,88.5,7.711,4386.0,2937.0,16702.1,8.7,,40.8,47.6,-2.0,28.8,22.8,0.0,,,122.0,51.0,,,,74.0,242.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
199532580,"Sep 22, 2014, 5:07:33 PM","09/22/2014 Palo Alto, CA",Ride,,24901,25.79,,,false,,Seven Ti,activities/221767932.tcx.gz,88.5,7.711,24901.0,4399.0,25798.5,9.1,,76.0,70.0,-10.8,25.2,40.2,0.0,,,79.0,54.0,,,,75.0,370.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
200263107,"Sep 27, 2014, 7:50:32 PM",Los Altos,Ride,,9523,31.84,,,false,,Seven Ti,activities/222633691.tcx.gz,88.5,7.711,9523.0,5188.0,31848.2,10.7,,134.2,122.4,24.4,93.8,26.0,0.0,,,220.0,58.0,,,,89.0,513.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
201293625,"Sep 28, 2014, 3:55:03 PM",The Hills of San Francisco,Ride,,6430,27.27,,,false,,Seven Ti,activities/223849254.tcx.gz,88.5,7.711,6430.0,5538.0,27278.9,13.3,,394.8,,21.2,268.6,40.0,0.0,,,97.0,53.0,,,,98.0,602.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
202949110,"Sep 30, 2014, 5:09:23 PM","09/30/2014 Palo Alto, CA",Ride,,112122,43.91,,,false,,Seven Ti,activities/225787492.tcx.gz,88.5,7.711,112122.0,7653.0,43915.0,8.7,,194.0,207.0,-21.8,45.6,34.6,0.0,,,82.0,52.0,,,,68.0,579.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,785417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
